ID,Class,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32
876,1.0,V2,V3,23.0,2,54,V9,V2,V4,yes,4590,4590,,3,V2,V3,4690,V4,0.0,V4,3,T,F,V3,,1.0,V4,23,27949,V1,1.0,V2,V2
877,0.0,V4,V4,14.0,2,33,V1,V2,V1,yes,3029,3029,,1,V2,V3,4952,V4,0.0,V4,2,T,F,V3,,1.0,V3,14,9402,V1,1.0,V2,V1
878,0.0,V4,V1,41.0,4,65,V5,V4,V1,yes,3394,3394,,2,V4,V3,3394,V1,0.0,V1,4,T,F,V3,,1.0,V1,41,61453,V2,1.0,V2,V1
879,1.0,V2,V4,23.0,2,31,V7,V2,V1,yes,4817,4817,,1,V2,V3,5620,V1,0.0,V1,3,T,F,V3,,1.0,V3,23,1610,V2,1.0,V2,V2
880,0.0,V4,V5,18.0,4,45,V3,V4,V4,yes,1582,1582,,2,V4,V3,3835,V4,0.0,V4,4,T,F,V3,,1.0,V3,18,60730,V1,1.0,V2,V1
881,0.0,V1,V3,12.0,3,39,V7,V4,V1,no,2121,2121,,2,V4,V3,3727,V1,0.0,V1,2,T,F,,,1.0,V2,12,41046,V1,2.0,V1,V1
882,0.0,V3,V5,36.0,4,29,V7,V3,V2,yes,2862,2862,,1,V3,V3,4361,V2,0.0,V2,3,T,F,V3,,1.0,V3,36,13219,V1,1.0,V3,V1
883,0.0,V1,V1,12.0,2,64,V3,V2,V2,yes,1409,1409,,1,V2,V2,5221,V4,0.0,V4,4,T,F,V3,,1.0,V3,12,13143,V1,1.0,V2,V1
884,0.0,V1,V4,12.0,4,23,V5,V4,V5,yes,996,996,5.0,2,V4,V2,5953,V4,0.0,V4,4,T,F,V3,,1.0,V3,12,17730,V1,1.0,V2,V1
885,0.0,V1,V3,11.0,2,19,V3,V2,V1,yes,1107,1107,,1,V2,V3,3373,V1,0.0,V1,2,T,F,V3,,1.0,V4,11,58177,V1,2.0,V1,V2
886,0.0,V2,V2,18.0,4,27,V2,V4,V1,yes,1294,1294,,2,V4,V2,6524,V2,0.0,V2,1,T,F,V3,,1.0,V3,18,14486,V1,1.0,V2,V1
887,0.0,V1,V3,5.0,1,36,V7,V4,V1,yes,3676,3676,,3,V4,V3,5895,V1,0.0,V1,3,T,F,V3,,1.0,V3,5,21364,V1,2.0,V1,V1
888,1.0,V3,V4,48.0,4,39,V1,V2,V1,yes,10296,10296,,3,V2,V3,4528,V1,0.0,V1,4,T,F,V2,,1.0,V3,48,8857,V1,2.0,V3,V2
889,0.0,V1,V2,6.0,2,27,V7,V2,V4,no,709,709,,1,V2,V4,3839,V3,0.0,V3,2,T,F,V3,,1.0,V1,6,9047,V1,1.0,V2,V1
890,1.0,V3,V5,17.0,4,39,V2,V3,V1,yes,4297,4297,,1,V3,V1,7100,V2,0.0,V2,3,T,F,V3,,1.0,V4,17,28599,V1,1.0,V2,V2
891,0.0,V2,V5,12.0,4,42,V3,V4,V3,yes,521,521,,2,V4,V3,5879,V4,0.0,V4,4,T,F,V3,,1.0,V3,12,56346,V1,2.0,V2,V2
892,0.0,V1,V3,6.0,1,33,V3,V4,V5,yes,1898,1898,,2,V4,V3,3771,V4,0.0,V4,2,T,F,V3,,1.0,V2,6,24819,V1,2.0,V2,V1
893,0.0,V2,V3,23.0,1,43,V7,V2,V1,yes,7393,7393,,1,V2,V3,4257,V4,0.0,V4,4,T,F,V3,,1.0,V2,23,30069,V1,2.0,V2,V1
894,0.0,V2,V4,15.0,3,29,V2,V3,V4,yes,960,960,,2,V3,V2,4563,V4,0.0,V4,2,T,F,V3,,1.0,V3,15,30735,V1,1.0,V2,V1
895,0.0,V1,V3,6.0,2,41,V2,V2,V1,yes,2115,2115,,1,V2,V3,4910,V3,0.0,V3,2,T,F,V3,,1.0,V3,6,8502,V1,1.0,V2,V2
896,0.0,V4,V2,23.0,4,37,V3,V2,V1,yes,1533,1533,,1,V2,V2,6653,V4,0.0,V4,3,T,F,V2,,1.0,V3,23,67936,V1,1.0,V2,V2
897,1.0,V3,V5,24.0,4,43,V1,V2,V1,yes,12579,12579,,1,V2,V2,4832,V2,0.0,V2,2,T,F,V3,,1.0,V4,24,87808,V1,1.0,V3,V2
898,0.0,V4,V5,24.0,3,40,V1,V2,V5,yes,6313,6313,,1,V2,V3,5244,V4,0.0,V4,4,T,F,V3,,1.0,V4,24,165210,V1,2.0,V2,V2
899,0.0,V2,V5,12.0,2,34,V2,V5,V1,yes,2759,2759,,2,V5,V3,5783,V4,0.0,V4,4,T,F,V3,,1.0,V3,12,33158,V1,1.0,V2,V1
900,0.0,V3,V5,24.0,4,36,V1,V2,V5,yes,2759,2759,,1,V2,V3,4641,V2,0.0,V2,4,T,F,V1,,1.0,V3,24,97760,V1,1.0,V3,V2
901,0.0,V4,V5,35.0,4,38,V1,V4,V4,yes,5710,5710,,2,V4,V3,4064,V4,0.0,V4,2,T,F,V3,,1.0,V4,35,10756,V1,1.0,V2,V2
902,1.0,V4,V1,17.0,4,32,V2,V2,V1,yes,1131,1131,,1,V2,V2,5567,V1,0.0,V1,2,T,F,V3,,1.0,V3,17,22989,V1,1.0,V2,V1
903,1.0,V2,V3,35.0,2,26,V1,V2,V1,yes,8228,8228,,1,V2,V3,5809,V1,0.0,V1,2,T,F,V3,,1.0,V3,35,23632,V1,2.0,V2,V1
904,0.0,V4,V5,23.0,4,19,V3,V2,V1,yes,1966,1966,,1,V2,V2,3741,V2,0.0,V2,4,T,F,V3,,1.0,V3,23,20210,V1,1.0,V2,V2
905,0.0,V2,V3,11.0,4,30,V7,V4,V1,yes,2120,2120,,2,V4,V3,4821,V1,0.0,V1,2,T,F,V3,,1.0,V3,11,18929,V1,1.0,V2,V1
906,0.0,V1,V3,23.0,4,50,V2,V4,V4,yes,3776,3776,,1,V4,V3,5725,V4,0.0,V4,4,T,F,V3,,1.0,V3,23,41960,V1,1.0,V2,V2
907,0.0,V1,V5,12.0,4,51,V3,V4,V1,yes,717,717,,3,V4,V3,5879,V4,0.0,V4,4,T,F,V3,,1.0,V3,12,61237,V1,1.0,V2,V1
908,1.0,V3,V5,18.0,2,38,V7,V1,V1,yes,6458,6458,,2,V1,V3,4340,V4,0.0,V4,4,T,F,V1,,1.0,V4,18,43492,V1,2.0,V2,V2
909,0.0,V2,V3,12.0,4,23,V6,V2,V5,yes,1200,1200,,1,V2,V2,5153,V1,0.0,V1,4,T,F,V1,,1.0,V3,12,31952,V1,1.0,V1,V2
910,0.0,V1,V5,24.0,4,58,V10,V2,V1,yes,1754,1754,,1,V2,V2,6147,V1,0.0,V1,4,T,F,V3,,1.0,V2,24,15510,V3,1.0,V2,V2
911,0.0,V1,V4,5.0,1,74,V9,V2,V1,yes,3448,3448,,1,V2,V3,4452,V4,0.0,V4,4,T,F,V3,,1.0,V2,5,29004,V1,1.0,V2,V1
912,0.0,V4,V5,24.0,4,24,V3,V2,V5,yes,998,998,,2,V2,V3,5491,V4,0.0,V4,2,T,F,V3,,1.0,V3,24,8519,V1,1.0,V2,V1
913,0.0,V1,V5,8.0,2,36,V3,V4,V1,yes,1153,1153,,3,V4,V3,4631,V2,0.0,V2,4,T,F,V3,,1.0,V2,8,100495,V1,1.0,V2,V1
914,1.0,V1,V4,38.0,2,25,V3,V4,V1,yes,4932,4932,,2,V4,V3,6483,V2,0.0,V2,2,T,F,V3,,1.0,V3,38,6429,V3,1.0,V2,V1
915,0.0,V3,V2,23.0,2,24,V6,V4,V1,yes,5742,5742,,2,V4,V2,4713,V2,0.0,V2,4,T,F,V3,,1.0,V3,23,41498,V1,1.0,V3,V2
916,1.0,V4,V5,21.0,4,61,V9,V2,V2,yes,2766,2766,,2,V2,V1,4521,V2,0.0,V2,2,T,F,V1,,1.0,V2,21,4518,V1,1.0,V1,V1
917,0.0,V1,V3,18.0,3,43,V2,V2,V1,yes,2515,2515,,1,V2,V3,5697,V4,0.0,V4,4,T,F,V3,,1.0,V3,18,20987,V1,1.0,V2,V2
918,0.0,V1,V3,23.0,3,73,V9,V4,V1,yes,4526,4526,,1,V4,V3,4556,V4,0.0,V4,2,T,F,V3,,1.0,V4,23,2227,V1,1.0,V2,V2
919,0.0,V3,V2,5.0,1,55,V6,V2,V1,yes,1537,1537,,1,V2,V2,5587,V4,0.0,V4,2,T,F,V3,,1.0,V3,5,105091,V1,1.0,V2,V1
920,0.0,V4,V2,20.0,4,28,V3,V2,V4,yes,3357,3357,,1,V2,V2,6188,V1,0.0,V1,2,T,F,V1,,1.0,V3,20,56863,V1,1.0,V2,V1
921,0.0,V4,V4,35.0,4,36,V7,V4,V1,yes,3535,3535,,2,V4,V3,3814,V4,0.0,V4,4,T,F,V3,,1.0,V3,35,3399,V1,1.0,V2,V2
922,0.0,V4,V5,39.0,4,44,V1,V2,V2,yes,8588,8588,,1,V2,V3,3145,V4,0.0,V4,2,T,F,V3,,1.0,V4,39,23943,V1,1.0,V2,V2
923,0.0,V4,V5,18.0,3,32,V3,V4,V1,yes,6069,6069,,2,V4,V3,4370,V4,0.0,V4,4,T,F,V3,,1.0,V3,18,17645,V1,1.0,V2,V2
924,1.0,V3,V5,21.0,4,29,V7,V4,V5,yes,12680,12680,,1,V4,V3,5155,V4,0.0,V4,4,T,F,V3,,1.0,V4,21,5964,V1,1.0,V3,V2
925,0.0,V4,V3,14.0,3,29,V1,V2,V1,yes,4656,4656,,1,V2,V3,4626,V4,0.0,V4,2,T,F,V3,,1.0,V3,14,17948,V1,1.0,V2,V2
926,0.0,V3,V5,24.0,3,51,V2,V2,V1,yes,2891,2891,,1,V2,V1,5799,V3,0.0,V3,4,T,F,V3,,1.0,V3,24,17530,V1,1.0,V3,V1
927,0.0,V3,V5,23.0,4,62,V7,V2,V1,yes,3757,3757,,1,V2,V2,5031,V4,0.0,V4,4,T,F,V3,,1.0,V3,23,19235,V2,1.0,V3,V2
928,0.0,V4,V5,9.0,3,35,V3,V2,V2,yes,2752,2752,,1,V2,V3,4609,V4,0.0,V4,4,T,F,V3,,1.0,V3,9,6553,V2,1.0,V2,V2
929,1.0,V4,V5,24.0,4,60,V7,V4,V1,yes,1199,1199,,2,V4,V3,4633,V1,0.0,V1,4,T,F,V3,,1.0,V2,24,19233,V1,1.0,V2,V1
930,0.0,V3,V5,60.0,2,63,V7,V4,V5,yes,13755,13755,,1,V4,V3,5394,V4,0.0,V4,4,T,F,V1,,1.0,V4,60,2208,V1,1.0,V3,V2
931,0.0,V1,V3,41.0,4,35,V2,V4,V3,yes,4042,4042,,2,V4,V3,4825,V4,0.0,V4,4,T,F,V3,,1.0,V3,41,38074,V1,1.0,V2,V2
932,1.0,V4,V3,11.0,2,20,V2,V2,V1,yes,1281,1281,,1,V2,V2,4791,V1,0.0,V1,4,T,F,V3,,1.0,V3,11,366,V1,1.0,V1,V1
933,0.0,V2,V4,10.0,4,27,V3,V4,V5,yes,1346,1346,,2,V4,V3,4814,V3,0.0,V3,2,T,F,V3,,1.0,V3,10,22235,V1,1.0,V2,V2
934,0.0,V2,V4,11.0,4,26,V4,V4,V1,yes,1424,1424,,1,V4,V3,4925,V2,0.0,V2,3,T,F,V3,,1.0,V3,11,22676,V1,1.0,V2,V1
935,0.0,V4,V2,24.0,4,37,V7,V4,V2,yes,3878,3878,,1,V4,V1,6724,V2,0.0,V2,2,T,F,V3,,1.0,V3,24,63585,V1,1.0,V2,V2
936,0.0,V2,V3,23.0,2,45,V1,V4,V5,yes,6841,6841,,2,V4,V3,4424,V4,0.0,V4,4,T,F,V3,,1.0,V4,23,38029,V1,2.0,V2,V2
937,0.0,V1,V3,10.0,1,40,V7,V4,V1,yes,3939,3939,,2,V4,V3,3405,V1,0.0,V1,2,T,F,V3,,1.0,V2,10,125205,V1,2.0,V2,V1
938,1.0,V2,V4,35.0,4,29,V2,V2,V1,yes,5179,5179,,1,V2,V3,4366,V1,0.0,V1,2,T,F,V3,,1.0,V3,35,29313,V1,1.0,V2,V1
939,1.0,V1,V4,30.0,4,23,V2,V2,V1,yes,2405,2405,,1,V2,V2,6138,V1,0.0,V1,4,T,F,V3,,1.0,V3,30,53446,V1,1.0,V1,V1
940,1.0,V2,V2,5.0,4,23,V6,V2,V1,yes,447,447,,1,V2,V2,7825,V1,0.0,V1,4,T,F,V3,,1.0,V3,5,26243,V1,1.0,V2,V1
941,0.0,V1,V5,12.0,3,55,V2,V2,V5,yes,1424,1424,,1,V2,V2,4698,V3,0.0,V3,4,T,F,V3,,1.0,V4,12,11145,V1,1.0,V2,V2
942,1.0,V2,V5,18.0,1,51,V1,V2,V5,yes,7510,7510,,1,V2,V3,5206,V1,0.0,V1,4,T,F,V3,,1.0,V3,18,41525,V1,2.0,V3,V2
943,0.0,V4,V5,24.0,4,41,V1,V4,V1,yes,3867,3867,,2,V4,V2,5189,V4,0.0,V4,2,T,F,V3,,1.0,V4,24,34887,V1,1.0,V1,V2
944,0.0,V1,V5,17.0,4,32,V3,V2,V1,yes,1301,1301,,1,V2,V4,4830,V2,0.0,V2,2,T,F,V3,,1.0,V2,17,24475,V3,1.0,V2,V1
945,0.0,V4,V5,36.0,4,30,V3,V2,V1,yes,4473,4473,,1,V2,V3,4516,V3,0.0,V3,2,T,F,V3,,1.0,V3,36,30402,V1,1.0,V2,V1
946,0.0,V1,V3,5.0,3,29,V3,V2,V1,yes,518,518,,1,V2,V2,3297,V4,0.0,V4,1,T,F,V3,,1.0,V3,5,52357,V1,1.0,V2,V1
947,0.0,V2,V3,12.0,4,21,V2,V2,V1,yes,1288,1288,,1,V2,V3,4757,V1,0.0,V1,1,T,F,V3,,1.0,V2,12,114602,V3,1.0,V2,V1
948,0.0,V1,V3,59.0,1,27,V3,V3,V5,yes,7418,7418,,1,V3,V3,4085,V2,0.0,V2,1,T,F,V3,,1.0,V2,59,36734,V1,1.0,V2,V1
949,0.0,V4,V5,18.0,4,42,V7,V3,V5,yes,2898,2898,,1,V3,V3,5715,V2,0.0,V2,4,T,F,V3,,1.0,V3,18,49442,V1,2.0,V2,V1
950,0.0,V4,V3,12.0,2,43,V3,V2,V1,yes,1880,1880,,1,V2,V2,4518,V3,0.0,V3,2,T,F,V3,,1.0,V2,12,84260,V1,1.0,V1,V2
951,0.0,V4,V4,11.0,3,35,V7,V4,V3,yes,2366,2366,,1,V4,V1,2503,V2,0.0,V2,3,T,F,V3,,1.0,V4,11,39128,V1,1.0,V2,V2
952,1.0,V1,V2,24.0,4,23,V7,V2,V1,yes,1245,1245,,1,V2,V3,5370,V2,0.0,V2,2,T,F,V2,,1.0,V2,24,8119,V1,1.0,V2,V1
953,0.0,V1,V3,8.0,2,35,V7,V4,V1,yes,2799,2799,,2,V4,V3,7314,V1,0.0,V1,2,T,F,V3,,1.0,V3,8,69066,V1,2.0,V1,V1
954,0.0,V4,V5,21.0,3,39,V3,V2,V3,yes,2674,2674,,1,V2,V3,3458,V4,0.0,V4,4,T,F,V3,,1.0,V3,21,40695,V1,1.0,V2,V1
955,0.0,V4,V5,20.0,3,30,V1,V5,V2,yes,6147,6147,,2,V5,V4,5758,V2,0.0,V2,4,T,F,V1,,1.0,V3,20,23668,V1,1.0,V2,V2
956,0.0,V3,V2,23.0,4,29,V1,V2,V1,yes,2679,2679,,1,V2,V2,8270,V4,0.0,V4,1,T,F,V3,,1.0,V4,23,29730,V1,1.0,V2,V2
957,0.0,V2,V2,23.0,1,30,V2,V2,V5,no,7720,7720,,1,V2,V2,7212,V1,0.0,V1,2,T,F,V3,,1.0,V3,23,39744,V1,1.0,V2,V2
958,0.0,V1,V2,9.0,1,23,V2,V4,V1,yes,2146,2146,,2,V4,V2,5345,V4,0.0,V4,3,T,F,V3,,1.0,V3,9,29718,V1,1.0,V1,V1
959,0.0,V2,V3,30.0,4,39,V1,V2,V1,yes,3857,3857,,1,V2,V1,4750,V1,0.0,V1,4,T,F,V3,,1.0,V4,30,67637,V1,1.0,V2,V2
960,1.0,V4,V3,18.0,2,68,V7,V2,V5,yes,6761,6761,,2,V2,V3,3905,V4,0.0,V4,4,T,F,V3,,1.0,V3,18,101121,V1,1.0,V1,V1
961,0.0,V2,V5,14.0,4,63,V2,V4,V5,yes,1519,1519,,1,V4,V3,3969,V4,0.0,V4,4,T,F,V3,,1.0,V3,14,111246,V1,1.0,V2,V1
962,0.0,V1,V3,8.0,4,21,V7,V2,V1,yes,275,275,,1,V2,V4,6367,V2,0.0,V2,4,T,F,V3,,1.0,V2,8,49652,V1,1.0,V1,V1
963,0.0,V1,V3,24.0,2,23,V2,V2,V1,yes,3020,3020,,1,V2,V1,6709,V1,0.0,V1,2,T,F,V3,,1.0,V2,24,3647,V1,1.0,V1,V1
964,1.0,V4,V2,47.0,1,26,V2,V2,V1,yes,9959,9959,,1,V2,V2,3668,V2,0.0,V2,2,T,F,V3,,1.0,V3,47,51368,V1,1.0,V2,V2
965,1.0,V3,V5,36.0,3,47,V1,V2,V5,yes,8334,8334,,1,V2,V3,5185,V1,0.0,V1,4,T,F,V3,,1.0,V3,36,26379,V1,1.0,V3,V1
966,0.0,V4,V3,10.0,4,40,V7,V4,V4,yes,1322,1322,,2,V4,V2,6615,V2,0.0,V2,4,T,F,V3,,1.0,V3,10,21595,V1,1.0,V2,V1
967,0.0,V4,V3,9.0,2,63,V7,V2,V1,yes,1363,1363,,1,V2,V2,5075,V4,0.0,V4,4,T,F,V3,,1.0,V3,9,143078,V1,1.0,V2,V2
968,1.0,V1,V1,17.0,3,21,V3,V2,V1,yes,433,433,,1,V2,V2,7209,V4,0.0,V4,4,T,F,V3,,1.0,V3,17,9935,V2,1.0,V1,V1
969,0.0,V4,V4,21.0,3,31,V2,V4,V4,yes,2744,2744,,2,V4,V3,5083,V2,0.0,V2,2,T,F,V3,,1.0,V3,21,91408,V1,1.0,V2,V2
970,1.0,V1,V2,18.0,2,31,V2,V4,V1,yes,1927,1927,,2,V4,V3,5499,V2,0.0,V2,2,T,F,V3,,1.0,V2,18,6931,V1,1.0,V2,V1
971,0.0,V1,V3,48.0,1,27,V9,V1,V1,yes,3608,3608,,1,V1,V2,5949,V4,0.0,V4,1,T,F,V2,,1.0,V3,48,14956,V1,1.0,V2,V1
972,0.0,V3,V3,15.0,4,27,V2,V4,V1,yes,3342,3342,,1,V4,V3,5983,V4,0.0,V4,2,T,F,V3,,1.0,V3,15,85938,V1,1.0,V3,V2
973,1.0,V3,V5,59.0,3,63,V9,V3,V1,yes,6836,6836,,2,V3,V3,4318,V1,0.0,V1,4,T,F,V3,,1.0,V3,59,10539,V1,1.0,V2,V2
974,0.0,V1,V5,14.0,4,49,V3,V4,V5,yes,1537,1537,,2,V4,V3,3769,V2,0.0,V2,4,T,F,V3,,1.0,V3,14,27849,V3,1.0,V2,V2
975,0.0,V1,V2,3.0,1,29,V7,V2,V5,no,1493,1493,,1,V2,V3,4680,V3,0.0,V3,2,T,F,V3,,1.0,V2,3,50564,V1,2.0,V2,V1
976,1.0,V4,V1,17.0,4,25,V2,V2,V1,yes,2472,2472,,1,V2,V3,4050,V1,0.0,V1,1,T,F,V3,,1.0,V1,17,54503,V1,1.0,V2,V1
977,0.0,V2,V5,24.0,4,53,V3,V4,V5,yes,2423,2423,,2,V4,V3,6730,V4,0.0,V4,4,T,F,V3,,1.0,V3,24,36240,V1,1.0,V2,V1
978,0.0,V4,V3,23.0,4,41,V7,V3,V5,yes,1965,1965,,2,V3,V2,4377,V2,0.0,V2,4,T,F,V3,,1.0,V3,23,40337,V1,1.0,V1,V2
979,0.0,V4,V4,12.0,4,50,V7,V4,V2,yes,682,682,,2,V4,V2,4971,V4,0.0,V4,3,T,F,V3,,1.0,V3,12,22993,V1,1.0,V2,V2
980,0.0,V4,V2,23.0,2,28,V3,V2,V2,yes,2895,2895,,1,V2,V3,6194,V2,0.0,V2,1,T,F,V3,,1.0,V3,23,60773,V1,1.0,V2,V1
981,0.0,V4,V3,18.0,4,28,V2,V2,V4,yes,2659,2659,,1,V2,V3,4299,V1,0.0,V1,2,T,F,V3,,1.0,V3,18,12644,V1,1.0,V2,V1
982,0.0,V4,V5,12.0,2,36,V3,V2,V5,yes,3398,3398,,1,V2,V3,3361,V3,0.0,V3,3,T,F,V3,,1.0,V4,12,10319,V1,1.0,V2,V1
983,1.0,V4,V5,11.0,4,40,V7,V2,V1,yes,887,887,,1,V2,V3,4883,V2,0.0,V2,4,T,F,V1,,1.0,V2,11,13116,V1,2.0,V2,V1
984,0.0,V3,V3,47.0,4,37,V9,V3,V5,yes,6680,6680,,1,V3,V3,5974,V2,0.0,V2,4,T,F,V3,,1.0,V3,47,71365,V1,2.0,V3,V2
985,0.0,V4,V5,6.0,4,52,V3,V4,V3,yes,337,337,,2,V4,V3,4523,V1,0.0,V1,4,T,F,V3,,1.0,V3,6,7474,V1,1.0,V2,V1
986,0.0,V2,V4,10.0,4,40,V8,V2,V5,yes,893,893,,1,V2,V2,3736,V4,0.0,V4,3,T,F,V3,,1.0,V3,10,31226,V1,1.0,V2,V2
987,0.0,V3,V3,47.0,1,30,V6,V4,V1,yes,6109,6109,,1,V4,V3,4137,V4,0.0,V4,3,T,F,V1,,1.0,V3,47,24585,V1,1.0,V3,V2
988,0.0,V4,V2,24.0,1,33,V3,V3,V1,yes,6403,6403,,1,V3,V3,3846,V2,0.0,V2,2,T,F,V3,,1.0,V3,24,19372,V1,1.0,V2,V1
989,0.0,V3,V4,47.0,4,49,V6,V2,V1,yes,7476,7476,,1,V2,V3,6275,V1,0.0,V1,1,T,F,V3,,1.0,V4,47,71768,V1,1.0,V3,V2
990,0.0,V2,V4,11.0,3,35,V2,V4,V4,no,1592,1592,,1,V4,V2,2970,V4,0.0,V4,2,T,F,V3,,1.0,V3,11,126874,V1,1.0,V2,V1
991,0.0,V4,V3,11.0,3,23,V3,V2,V1,yes,3016,3016,,1,V2,V4,3795,V3,0.0,V3,1,T,F,V3,,1.0,V3,11,50881,V1,1.0,V2,V1
992,1.0,V3,V3,35.0,4,36,V6,V2,V1,yes,1818,1818,,1,V2,V3,4003,V4,0.0,V4,4,T,F,V2,,1.0,V3,35,22908,V1,1.0,V3,V2
993,1.0,V4,V2,23.0,3,27,V1,V2,V3,yes,4112,4112,,1,V2,V2,4949,V2,0.0,V2,4,T,F,V3,,1.0,V3,23,10613,V1,1.0,V1,V1
994,1.0,V4,V3,23.0,1,23,V1,V2,V1,yes,11560,11560,,2,V2,V2,4761,V2,0.0,V2,4,T,F,V3,,1.0,V4,23,77622,V1,1.0,V1,V1
995,1.0,V2,V3,21.0,4,40,V7,V1,V5,yes,1647,1647,,2,V1,V3,5072,V1,0.0,V1,2,T,F,V3,,1.0,V2,21,23650,V1,2.0,V2,V1
996,0.0,V4,V1,17.0,3,39,V9,V4,V1,yes,3589,3589,,3,V4,V4,5386,V2,0.0,V2,3,T,F,V3,,1.0,V1,17,47264,V1,2.0,V2,V2
997,1.0,V4,V3,9.0,1,28,V2,V2,V1,no,959,959,,1,V2,V2,4608,V2,0.0,V2,2,T,F,V3,,1.0,V3,9,24000,V1,1.0,V2,V1
998,0.0,V1,V3,24.0,2,30,V7,V2,V1,yes,1392,1392,,1,V2,V3,3585,V4,0.0,V4,2,T,F,V3,,1.0,V3,24,95134,V3,1.0,V2,V2
999,0.0,V2,V3,5.0,2,50,V6,V4,V1,yes,1046,1046,,1,V4,V2,4385,V3,0.0,V3,4,T,F,V3,,1.0,V2,5,43444,V1,1.0,V2,V1
1000,1.0,V1,V3,36.0,2,29,V9,V3,V1,yes,4455,4455,,2,V3,V1,3183,V2,0.0,V2,2,T,F,V2,,1.0,V4,36,4430,V1,1.0,V2,V2
1001,,V1,V3,6.0,1,25,V7,V1,V5,yes,783,783,,1,V1,V3,4959,V4,0.0,V4,2,T,F,V2,,1.0,V2,6,28205,V3,2.0,V2,V1
1002,,V4,V3,35.0,4,42,V3,V5,V1,yes,3803,3803,,1,V5,V2,4891,V2,0.0,V2,1,T,F,V3,,1.0,V3,35,117975,V1,1.0,V2,V2
1003,,V3,V5,11.0,4,66,V1,V4,V1,yes,1525,1525,,2,V4,V3,5586,V1,0.0,V1,4,T,F,V3,,1.0,V4,11,29565,V1,1.0,V3,V1
1004,,V2,V2,17.0,1,45,V2,V2,V1,yes,3049,3049,,1,V2,V2,5877,V3,0.0,V3,1,T,F,V2,,1.0,V2,17,100584,V1,1.0,V2,V1
1005,,V1,V4,24.0,4,24,V9,V2,V1,yes,1257,1257,,1,V2,V3,5990,V4,0.0,V4,1,T,F,V3,,1.0,V3,24,9520,V1,1.0,V2,V2
1006,,V4,,12.0,4,42,V9,V4,V1,yes,2291,2291,,2,V4,V3,3985,V4,0.0,V4,2,T,F,V2,,1.0,V4,12,29267,V1,1.0,V2,V2
1007,,V2,V3,15.0,2,47,V3,V4,V3,yes,1315,1315,,2,V4,V4,5255,V4,0.0,V4,2,T,F,V3,,1.0,V2,15,48467,V1,1.0,V2,V1
1008,,V2,V4,20.0,2,27,V9,V4,V1,yes,3652,3652,,2,V4,V3,5276,V2,0.0,V2,3,T,F,V3,,1.0,V3,20,13398,V1,1.0,V2,V1
1009,,V3,V5,,2,43,V1,V4,V1,yes,6418,6418,,2,V4,V2,3086,V1,0.0,V1,4,T,F,V3,,1.0,V4,23,23949,V1,2.0,V3,V2
1010,,V2,V2,5.0,1,31,V2,V2,V1,yes,4610,4610,,1,V2,V2,5279,V4,0.0,V4,4,T,F,V3,,1.0,V3,5,2214,V1,1.0,V2,V1
1011,,V3,V5,24.0,4,53,V6,V4,V1,yes,1596,1596,,2,V4,V3,3558,V4,0.0,V4,4,T,F,V3,,1.0,V3,24,23218,V1,2.0,V3,V1
1012,,V2,V2,59.0,4,24,V7,V2,V2,yes,7407,7407,,1,V2,V2,6792,V2,0.0,V2,2,T,F,V3,,1.0,V4,59,10268,V1,1.0,V2,V1
1013,,V2,V2,45.0,4,25,V3,V4,V1,yes,4746,4746,,2,V4,V3,4774,V2,0.0,V2,2,T,F,V3,,1.0,V2,45,44894,V1,1.0,V2,V1
1014,,V4,V3,17.0,3,34,V7,V2,V2,yes,4380,4380,,1,V2,V3,3869,V1,0.0,V1,4,T,F,V3,,1.0,V2,17,20031,V1,2.0,V2,V2
1015,,V1,V2,18.0,4,22,V5,V2,V1,yes,1943,1943,,1,V2,V2,5959,V4,0.0,V4,4,T,F,V3,,1.0,V3,18,19128,V1,1.0,V2,V1
1016,,V1,V3,23.0,1,35,V9,V5,V1,yes,4241,4241,,3,V5,V3,5051,V2,0.0,V2,4,T,F,V3,,1.0,V2,23,4701,V1,1.0,V2,V2
1017,,V2,V4,24.0,3,22,V3,V3,V2,yes,1552,1552,,2,V3,V2,4400,V2,0.0,V2,2,T,F,V3,,1.0,V3,24,11277,V1,1.0,V1,V2
1018,,V4,V2,10.0,4,34,V7,V4,V1,yes,1393,1393,,2,V4,V2,5817,V4,0.0,V4,4,T,F,V3,,1.0,V4,10,85566,V1,1.0,V2,V1
1019,,V1,V2,12.0,1,49,V7,V4,V1,yes,3123,3123,,2,V4,V3,4464,V2,0.0,V2,3,T,F,V1,,1.0,V2,12,9343,V1,2.0,V2,V1
1020,,V3,V5,10.0,1,47,V7,V2,V2,yes,1240,1240,,1,V2,V2,5923,V3,0.0,V3,4,T,F,V3,,1.0,V2,10,39460,V1,2.0,V3,V1
1021,,V3,V3,18.0,4,64,V3,V2,V1,yes,2599,2599,,2,V2,V3,3938,V1,0.0,V1,4,T,F,V3,,1.0,V3,18,31766,V1,1.0,V3,V1
1022,,V4,V3,36.0,4,26,V3,V3,V1,yes,4463,4463,,2,V3,V3,5125,V4,0.0,V4,2,T,F,V3,,1.0,V4,36,41835,V1,1.0,V2,V2
